date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:20:33	92355/92355	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202019%2013:11:50%20GMT	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-boxed.html	C:/xampp2/htdocs/gesacafrontend/templates/stack/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-boxed.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
12:20:34	91182/91182	---M-Z	200	added ('OK')	text/html	etag:%2215101b59-1642e-583a915159180-gzip%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-static.html	C:/xampp2/htdocs/gesacafrontend/templates/stack/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-static.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
12:20:34	92716/92716	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202019%2013:11:50%20GMT	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-light.html	C:/xampp2/htdocs/gesacafrontend/templates/stack/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-light.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
12:20:34	92663/92663	---M-Z	200	added ('OK')	text/html	etag:%2215101b2c-169f7-583a915159180-gzip%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-dark.html	C:/xampp2/htdocs/gesacafrontend/templates/stack/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-dark.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
12:20:35	92821/92821	---M-Z	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202019%2013:11:50%20GMT	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-semi-dark.html	C:/xampp2/htdocs/gesacafrontend/templates/stack/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/layout-semi-dark.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
12:20:36	116416/116416	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202019%2013:11:50%20GMT	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/navbar-dark.html	C:/xampp2/htdocs/gesacafrontend/templates/stack/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/navbar-dark.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
12:20:36	116638/116638	---MCZ	200	added ('OK')	text/html	etag:%2215101bc2-1c79e-583a915159180-gzip%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/navbar-light.html	C:/xampp2/htdocs/gesacafrontend/templates/stack/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/navbar-light.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
12:20:36	116651/116651	---MCZ	200	added ('OK')	text/html	etag:%2215101bd6-1c7ab-583a915159180-gzip%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/navbar-semi-dark.html	C:/xampp2/htdocs/gesacafrontend/templates/stack/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/navbar-semi-dark.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
12:20:37	155624/155624	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Mar%202019%2013:11:50%20GMT	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/navbar-brand-center.html	C:/xampp2/htdocs/gesacafrontend/templates/stack/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/navbar-brand-center.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
12:20:37	92326/92326	---M-Z	200	added ('OK')	text/html	etag:%2215101b22-168a6-583a915159180-gzip%22	https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/navbar-fixed-top.html	C:/xampp2/htdocs/gesacafrontend/templates/stack/pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/navbar-fixed-top.html	(from https://pixinvent.com/stack-responsive-bootstrap-4-admin-template/html/ltr/vertical-modern-menu-template/index.html)
